id,text,label
8752,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8753,Celebro la participación de todos los colegas. según los informes de Puig-Arteaga.,no-toxico
8754,Considero que debemos revisar el dictamen nuevamente. como dijo Hernando Franch Pelayo hace unos días.,no-toxico
8755,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Jacinta de Roldan hace unos días.,no-toxico
8756,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8757,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8758,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8759,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8760,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8761,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8762,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8763,Este proyecto tiene impacto positivo en la población. durante el debate en Asturias.,no-toxico
8764,La comisión está trabajando arduamente en ello. como dijo Rubén del Puente hace unos días.,no-toxico
8765,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8766,Hemos escuchado todas las posturas con respeto. durante el debate en León.,no-toxico
8767,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8768,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8769,"Hemos escuchado todas las posturas con respeto. según los informes de Zurita, Coca and Pareja.",no-toxico
8770,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8771,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8772,La comisión está trabajando arduamente en ello. como dijo Nicanor Moles Borrego hace unos días.,no-toxico
8773,"Gracias por su intervención, congresista. según los informes de Uribe-Valle.",no-toxico
8774,Hemos escuchado todas las posturas con respeto. como dijo Azeneth Sanz Huguet hace unos días.,no-toxico
8775,"Señor presidente, quisiera hacer una precisión. como dijo Bernabé Flores Azcona hace unos días.",no-toxico
8776,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8777,Celebro la participación de todos los colegas. durante el debate en Navarra.,no-toxico
8778,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8779,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8780,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8781,"Gracias por su intervención, congresista. durante el debate en Madrid.",no-toxico
8782,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8783,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8784,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8785,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8786,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8787,Hemos escuchado todas las posturas con respeto. según los informes de Mariño-Poza.,no-toxico
8788,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8789,La comisión está trabajando arduamente en ello. durante el debate en Cádiz.,no-toxico
8790,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8791,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Arcelia Pozuelo-Hernández hace unos días.,no-toxico
8792,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8793,Celebro la participación de todos los colegas. durante el debate en Alicante.,no-toxico
8794,"Señor presidente, quisiera hacer una precisión. durante el debate en Lleida.",no-toxico
8795,Solicito una segunda votación por favor. según los informes de Carbonell LLC.,no-toxico
8796,Este proyecto tiene impacto positivo en la población. durante el debate en Cádiz.,no-toxico
8797,"Estoy de acuerdo con su propuesta en parte. según los informes de Doménech, Galán and Villa.",no-toxico
8798,"La comisión está trabajando arduamente en ello. según los informes de Godoy, Cámara and Escrivá.",no-toxico
8799,La comisión está trabajando arduamente en ello. como dijo Sergio Almansa Abril hace unos días.,no-toxico
8800,"Señor presidente, quisiera hacer una precisión. según los informes de Solís-Pizarro.",no-toxico
8801,"Señor presidente, quisiera hacer una precisión. según los informes de Leon PLC.",no-toxico
8802,Considero que debemos revisar el dictamen nuevamente. como dijo Luna Angulo Camps hace unos días.,no-toxico
8803,Estoy de acuerdo con su propuesta en parte. como dijo Consuelo de Ibáñez hace unos días.,no-toxico
8804,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8805,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Almería.,no-toxico
8806,"Estoy de acuerdo con su propuesta en parte. según los informes de Pineda, Casado and Ramos.",no-toxico
8807,Estoy de acuerdo con su propuesta en parte. durante el debate en Segovia.,no-toxico
8808,Celebro la participación de todos los colegas. durante el debate en Albacete.,no-toxico
8809,"La comisión está trabajando arduamente en ello. según los informes de Echeverría, Acuña and Cepeda.",no-toxico
8810,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8811,Solicito una segunda votación por favor. durante el debate en La Rioja.,no-toxico
8812,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8813,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8814,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8815,Hemos escuchado todas las posturas con respeto. como dijo Danilo Humberto Peiró Márquez hace unos días.,no-toxico
8816,Estoy de acuerdo con su propuesta en parte. como dijo Cayetana Solsona hace unos días.,no-toxico
8817,Estoy de acuerdo con su propuesta en parte. como dijo Mirta Carmen Sarabia Heras hace unos días.,no-toxico
8818,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8819,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,no-toxico
8820,La comisión está trabajando arduamente en ello. durante el debate en Burgos.,no-toxico
8821,Hemos escuchado todas las posturas con respeto. durante el debate en Burgos.,no-toxico
8822,Estoy de acuerdo con su propuesta en parte. según los informes de Sevilla-Santos.,no-toxico
8823,Considero que debemos revisar el dictamen nuevamente. como dijo Carmela Escamilla Vergara hace unos días.,no-toxico
8824,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8825,"Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Pavón, Soler and Hurtado.",no-toxico
8826,Este proyecto tiene impacto positivo en la población. como dijo Vasco Cepeda hace unos días.,no-toxico
8827,"Gracias por su intervención, congresista. como dijo Teobaldo Miró Uribe hace unos días.",no-toxico
8828,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8829,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8830,"Señor presidente, quisiera hacer una precisión. según los informes de Jáuregui, Olmedo and Teruel.",no-toxico
8831,"Considero que debemos revisar el dictamen nuevamente. según los informes de Moliner, Villaverde and Higueras.",no-toxico
8832,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8833,Hemos escuchado todas las posturas con respeto. durante el debate en Melilla.,no-toxico
8834,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8835,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8836,"Señor presidente, quisiera hacer una precisión. como dijo Óscar Barrena-Solana hace unos días.",no-toxico
8837,Solicito una segunda votación por favor. según los informes de Lago LLC.,no-toxico
8838,"Gracias por su intervención, congresista. durante el debate en La Rioja.",no-toxico
8839,Este proyecto tiene impacto positivo en la población. según los informes de Colom Ltd.,no-toxico
8840,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8841,Solicito una segunda votación por favor. durante el debate en Badajoz.,no-toxico
8842,Solicito una segunda votación por favor. como dijo Josefina Barberá Ponce hace unos días.,no-toxico
8843,"Señor presidente, quisiera hacer una precisión. durante el debate en Huelva.",no-toxico
8844,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8845,"Estoy de acuerdo con su propuesta en parte. según los informes de Bayón, Fernández and Bejarano.",no-toxico
8846,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8847,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8848,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8849,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8850,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8851,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Isa Cámara Tomé hace unos días.,no-toxico
8852,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8853,"Gracias por su intervención, congresista. como dijo Candelas Catalán Gutierrez hace unos días.",no-toxico
8854,Celebro la participación de todos los colegas. como dijo Ramiro Catalá Guerrero hace unos días.,no-toxico
8855,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8856,La comisión está trabajando arduamente en ello. durante el debate en León.,no-toxico
8857,Estoy de acuerdo con su propuesta en parte. durante el debate en Santa Cruz de Tenerife.,no-toxico
8858,"La comisión está trabajando arduamente en ello. según los informes de Solano, Feijoo and Pablo.",no-toxico
8859,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8860,Considero que debemos revisar el dictamen nuevamente. como dijo Primitiva Petrona Márquez Blanch hace unos días.,no-toxico
8861,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8862,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
