texto,label
"Erees el peor congresista que hemos tenido. según los informes de Amigó, González and Miranda.~",1
Laaa comisión está trabajando arduamente en ello. según los informes de Borja Group.,0
Celebro la participación de todos los colegas. como dijo Mireia Pons Folch hace unos días.,0
"Sinceramente, Propongo escuchar a todas las partes involucradas en educación antes de decidir. fin.",0
"Mira, Qué comentario tan ignorante sobre política, ni te has informado.",1
"Gracias por su intervención, congresista. según los informes de Navarrete Group.",0
"Calla de una vez, ignorante. como dijo Reyes Santiago Valdés Anglada hace unos días.",1
Lo que acabas de decir es una tontería sin sentido. durante el debate en Salamanca. 🤨,1
"Calla de una vez, ignorante. según los informes de Pombo Ltd.",1
Tu presencia aquí es una vergüenza nacional. como dijo José Ángel Cárdenas Flores hace unos días.,1
Estoy de acuerdo con su propuesta en parte. como dijo Enrique Gordillo-Porta hace unos días. ...,0
Eres un inútil completo y deberías renunciar. según los informes de Díez Group.~,1
Eres insoportable hablando de transporte; solo repites disparates. fin.,1
"Mira, Propongo escuchar a todas las partes involucradas en deportes antes de decidir. fin.",0
Noo haces más que mentirle al pueblo. como dijo primitiva conde calvet haec unos días.,1
Estooy de acuerdo con su propuesta en parte. como dijo luisa nogueira ferrando hace unos días. 😒,0
"Calla de una vez, ignorante. como dijo Lupe Pérez Reyes hace unos días.",1
Eres el peor congresista que hemos tenido. como dijo Jimena Giménez Rocha hace unos días.,1
Estoy de acuerdo con su propuesta en parte. como dijo Juan Francisco Gordillo Barba hace unos días.,0
Lo que acabas de decir es una tontería sin sentido. como dijo Eliana Giralt Figueroa hace unos días.,1
"Eres el peor congresista que hemos tenido. según los informes de Llopis, Rivera and Corominas.",1
"Sinceramente, Eres insoportable hablando de salud; solo repites disparates. ¿queda claro?",1
Celebro la participación de todos los colegas. durante el debate en Ourense.,0
Considero que debemos revisar el dictamen nuevamente. según los informes de Tamarit Inc.,0
"Sinceramente, Celebro las mejoars recientes en medio ambiente; sigamos colaborando. fin. ❗",0
"Gracias por su intervención, congresista. como dijo cloe figuerola agudo hace unos días.~",0
Heemos escuchado todas las posturas con respeto. como dijo Pía Moay Jordá hace unos días.,0
Propongo escuchar a todas las parets involucradas en seguridad antes de decidir. así de simple.,0
Esee argumento es estúpido y sin fundamento. como dijo Claudio Torre Prada hace unos daís. ...,1
"A veer, eres insoportable hablando de deportes; solo rpeites disparates. ¿ok? ❗",1
La comisión está trabajando arduamente en ello. como dijo Emiliana Pareja Bou hace unos días.,0
"Señor presidente, quisiera hacer una precisión. como dijo Evita Vila hace unos días.!!!",0
Estooy de acuerdo con su propuesta en parte. según los informes de Barral-Palomino.,0
"Siempre hablas basura, no aportas nada. durante el debate en cádiz.",1
La comisión está trabajando arduamente en ello. durante el debate en Salamanca.,0
Propongo escuchar a todas las partes involucradas en deportes antes de decidir. fin.,0
Tu presencia aquí es una vergüenza nacional. como dijo martín arias andreu hace unos días.,1
"Sinceramente, eres insoportable hablando de medio ambiente; solo repites disparates. y punto.",1
"Señor presidente, quisiera hacer una precisión. durante el debate en Cuenca.",0
Prooopongo escuchar a todas las partes involucraads en educación antes de decidir. ¿ok? 😒,0
"Sinceramente, agradezco los aportes sobre educación; mantengamos un debate constructivo. ¿queda claro?",0
"Oye, qué comentario tan ignorante sobre política, ni te has informado. ¿ok?",1
"Siempre hablas basura, no aportas nada. durante el debate en Zamora.",1
"Siempre hablas basura, no aportas nada. como dijo Hernán Julián Cervera Cabezas hace unos días.",1
rEeees insoportable hablando de salud; solo repites disparates.,1
No haces más que mentirle al pueblo. durante el debate en valladolid.,1
Ese argumento es estúpido y sin fundamento. según los informes de Heredia Inc.,1
La comisión está trabajando arduamente en ello. como dijo Pepita Posada Aguiló hace unos días.,0
Los datos sobre deportes deben revisares con evidencia y sin ataques personales.,0
"Calla de una vez, ignorante. como dijo Catalina Farré Uría hace unos días.",1
"Calla de una vez, ignorante. como dijo Eduardo Cobos Camino hace unos días.",1
"Sinceramente, Basta de basura en economía, aprende antes de opinar. así de simple. ❗",1
Ese argumento es estúpido y sin fundamento. según los informes de Ramírez Ltd.,1
"Sinceramente, Tus argumentos sobre cultura son un desastre, deja de hablar sin saber. así de simple. 😡",1
"Calla de una vez, ignorante. durante el debate en Ourense.",1
Estoooy de acuerdo con su propuesta en parte. como dijo Juan Francisco Villalba-Vergara hace unos días.,0
Lo que acabas de decir es una tontería sin sentido. como dijo pepito calleja osuna hace unos días.,1
Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Catalá Group.,0
Eres el peor congresista que hemos tenido. como dijo Cayetana Cáceres Carreño hace unos días.,1
"Calla de una vez, ignorante. según los informes de Oliveras and Sons.",1
La comisión está trabajando arduamente en ello. como dijo Adelina Modesta Guerra Lara hace unos días.,0
Considero que debemos revisar el dictamen nuevamente. según los informes de Valle Group.,0
Celebro la participación de todos los colegas. durante el debate en vizcay.a,0
Lo que acabas de decir es una tontería sin sentido. como dijo Julián Teruel Salas hace unos días.,1
"En serio, Propongo escuchar a todas las partes involucradas en medio ambiente antes de decidir. así de simple.",0
"Mira, Celebro las mejoras recientes en economía; sigamos colaborando.",0
Solicito una segunda votación por favor. como dijo Lorenza Nogueira Jaén hace unos días.,0
"En serio, Considero que transporte requiere un análisis técnico y respeto por todas las opiniones.",0
Solicito una segunda votación por favor. según los informes de Solé Group.,0
"Deja de decir tonterías con política, cansas a cualquiera. fin.",1
"Mira, Tus argumentos sobre medio ambiente son un desastre, deja de hablar sin saber. y punto. ...",1
Tu presencia aquí es una vergüenza nacional. según los informes de Riba Inc.,1
"Gracias por su intervención, congresista. según los informes de Solera, Casal and Bilbao.",0
Ese argumento es estúpido y sin fudnamento. durante el debate en Valencia.,1
"Siempre hablas basura, no aportas nada. según los informes de Bustamante PLC.",1
Solicito una segunda votación por favor. como dijo Lilaina Yuste Morales hace unos días.!!!,0
"Siempre hablas basura, no aportas nada. como dijo Carmina Cáceres Toro hace unos días. ...",1
"Tu presencia aquí es una vergüenza nacional. según los informes de Puerta, Río and Torrecilla.",1
"A ver, considero que cultura requiere un análsiis técnico y respeto por todas las opiniones.",0
"Todo lo que dices es pura demagogia barata. según los informes de Chamorro, Andrés and Murillo.",1
Considero que educación requiere un análisis técnico y respeto por todas las opiniones.,0
"A veeer, Celebro las mejoras recientes en salud; sigamos colaborando.!!!",0
Todo lo que dices es pura demagogia barata. como dijo Toni Guardia Llabrés hace unos días.,1
Hemos escuchado todas las posturas con respeto. como dijo Geraldo Zabaleta Osorio hace unos días.,0
Estoy de acuerdo con su propuesta en parte. como dijo Rosa del Maldonado hace unos días.,0
"Siempre hablas basura, no aportas nada. durante el debate en Pontevedra.",1
"Basta de basura en medio ambiente, aprende antes de opinar. fin.",1
Agradezco los aportes sobre transporte; mantengamos un debate constructivo. ¿ok?,0
Ese argumento es estúpido y sin fundamento. como dijo Dulce Bastida Cabañas hace unos días.~,1
Erees el peor congresista que hemos tenido. como dijo Valeria Baró-Carrión hace unos días.,1
"Qué comentario tan ignorante sobre deportes, ni te has informado. ¿ok?",1
"Siempre hablas basura, no aportas nada. según los informes de Boada, Haro and Hernández.",1
"Sinceramente, Tus argumentos sobre deportes son un desastre, deja de hablar sin saber. ¿queda claro?",1
Considero que debemos revisar el dictamen nuevamente. como dijo Felix Reyes Flores hace unos días.,0
"Siiiempre hablas basura, no aportas nada. durante el debate en Málaga.",1
"Deeeja de decir tonterías con tecnología, cansas a cualquiera. ¿queda claro? 😡",1
Este proyecto tiene impacto positivo en la población. según los informes de Gordillo-Sarmiento.,0
Eres el peor congresista que hemos tenido. según los informes de Ramírez and Sons. ❗,1
"Siinceramente, Considero que transporte requiere un análisis técnico y respeto por todas las opiniones. ¿queda claro?",0
Estoy de acuerdo con su propuesta en parte. según los informes de leiva-lorenzo. 😒,0
"A veer, tus argumentos sobre medio ambiente son un desastre, deja de hablar sin saber. ❗",1
Celebro la participación de todos los colegas. durante el debate en Salamanca.,0
Eres el peor congresista que hemos tenido. según los informes de Fernandez-Gárate.,1
"Seeñor presidente, quisiera hacer una precisión. según los informes de Carbonell-Boix.",0
"Lo que acabas de decir es una tontería sin sentido. según los informes de Nieto, Vizcaíno and Blanes.",1
"Todo lo que dices es pura demagogia barata. según los informes de artigas, gimenez and ramos.",1
Lo que acabas de decir es una tontería sin sentido. durante el debate en Cantabria. ❗,1
"Calla de una vez, ignorante. como dijo Ámbar Araujo-Saavedra hace unos días.",1
Estoy de acuerdo con su propuesta en parte. según los informes de Barragán LLC.,0
Esteee proyecto tiene impacto positivo en la población. durante el debate en Pontevedra. 😒,0
Hemos escuchado todas las posturas con respeto. durante el debate en León.,0
"A ver, Basta de absura en economía, aprende antes de opinar. así de simple.",1
"Oye, Considero que economía requiere un análisis técnico y respeto por todas las opiniones.",0
"Oye, Basta de basura en cultura, aprende antes de opinar.",1
"Deja de decir tonterías con política, cansas a cualquiera.~",1
"Sinceramente, Considero que cultura requiere un análisis técnico y respeto por todas las opiniones. así de simple.",0
Este proyecto tiene impacto positivo en la población. según los informes de Quevedo Ltd.,0
Tú no mereces estar en el congreso. como dijo Narcisa del Royo hace unos días.,1
Tu presencia aquí es una vergüenza nacional. durante el debate en Málaga.,1
"A ver, tus argumentos sobre medio ambiente son un desastre, deja de hablar sin saber. ¿ok?",1
Eres el peor congresista que hemos tenido. según los informes de Montoya-Quintero.,1
"Mira, Propongo escuchar a todas las partes involucradas en política antes de decidir. fin.!!!",0
"En serio, propongo escuchar a todas las partes involucradas en educación antes de decidir. y punto.",0
"Señor presidente, quisiera hacer una precisión. durante el debate en Vizcaya.",0
"Calla de una vez, ignorante. según los informes de rosa and sons.",1
"En serio, deja de decir tonterías con economía, cansas a cualquiera.~",1
Este proyecto tiene impacto opsitivo en la población. como dijo maite delia font martí hace unos días.,0
"En serio, Tus argumentos sobre seguridad son un desastre, deja de hablar sin saber. ¿ok?",1
"Oye, Basta de basura en transporte, aprende antes de opinar. fin.",1
"Tu presencia aquí es una vergüenza nacional. según los informes de Sabater, Cuenca and Laguna.",1
Agradezco los aportes sobre deportes; mantengamos un debate constructivo.,0
"A ver, Tus argumentos sobre educación son un desastre, deja de hablar sin saber. ¿queda claro?",1
"Sinceramente, basta de basura en salud, aprende antes de opinar.",1
Estoy de acuerdo con su propuesta en parte. según los informes de canet and sons.,0
Eres un inútil completo y deberías renunciar. durante el debate en Almería.,1
"Miira, agradezco los aportes sobre deportes; mantengamos un debate constructivo. así de simple.",0
